Column Header,Row header,CATEGORY,TEMPLATE,FREQUENCY,ACTUAL_FORECAST,MODELCD,MODELDESC,TIMEZONE,SUPPLIERCD,SUPPLIERDESC,HUBCD,HUBDESC,PERIODCD,BASECURRCD,BASECURRDESC,UNITSCD,UNITSDESC,PRODUCTCD,PRODUCTDESC,COMMODITY,PRODUCT,MARKETBASIS,QUOTECAL,DEFAULT PROFILE,SRC_CATEG,PROD_CATEG,PROD_SUB_CATEG,REGIONDESC,REGIONCD,COUNTRYDESC,COUNTRYCD,KPI,KPI_SUB_CATEG
Northeast Asia LLDPE Quarterly Supply/Demand,Pipe & Extrusion,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_PE_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Pipe & Extrusion Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Pipe & Extrusion
Northeast Asia LLDPE Quarterly Supply/Demand,Extrusion Coating,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_EC_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Extrusion Coating,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Extrusion Coating
Northeast Asia LLDPE Quarterly Supply/Demand,Extrusion Coating,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_EC_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Extrusion Coating Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Extrusion Coating
Northeast Asia LLDPE Quarterly Supply/Demand,Blow Molding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_BM_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Blow Molding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Blow Molding
Northeast Asia LLDPE Quarterly Supply/Demand,Blow Molding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_BM_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Blow Molding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Blow Molding
Northeast Asia LLDPE Quarterly Supply/Demand,Wire & Cable,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_WC_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Wire & Cable,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Wire & Cable
Northeast Asia LLDPE Quarterly Supply/Demand,Wire & Cable,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_WC_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Wire & Cable Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Wire & Cable
Northeast Asia LLDPE Quarterly Supply/Demand,Rotomolding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_RM_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Rotomolding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Rotomolding
Northeast Asia LLDPE Quarterly Supply/Demand,Rotomolding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_RM_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Rotomolding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Rotomolding
Northeast Asia LLDPE Quarterly Supply/Demand,Other,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_OTHER_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Other,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Other
Northeast Asia LLDPE Quarterly Supply/Demand,Other,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_OTHER_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Other Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Other
Northeast Asia LLDPE Quarterly Supply/Demand,Domestic Demand,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_DD_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Domestic Demand,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Domestic Demand
Northeast Asia LLDPE Quarterly Supply/Demand,Domestic Demand,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_DD_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Domestic Demand Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Domestic Demand
Northeast Asia LLDPE Quarterly Supply/Demand,Exports,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_EXP_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Exports,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Exports
Northeast Asia LLDPE Quarterly Supply/Demand,Exports,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_EXP_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Exports Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Exports
Northeast Asia LLDPE Quarterly Supply/Demand,Total Demand,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_TTLDEM_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Total Demand,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Total Demand
Northeast Asia LLDPE Quarterly Supply/Demand,Total Demand,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_TTLDEM_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Total Demand Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Demand,Total Demand
Northeast Asia LLDPE Quarterly Supply/Demand,Inventory Change,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_INVCNG_NEAS.QUARTERLY,IHS Northeast Asia LLDPE Market Quarterly Demand Inventory Change,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Supply,Inventory Change
Northeast Asia LLDPE Quarterly Supply/Demand,Inventory Change,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_INVCNG_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia LLDPE Market Quarterly Demand Inventory Change Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,LLDPE,Northeast Asia,NEAS,,,Supply,Inventory Change
Northeast Asia HDPE Quarterly Supply/Demand,Nameplate,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_NPC_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Supply Nameplate,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Nameplate
Northeast Asia HDPE Quarterly Supply/Demand,Nameplate,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_NPC_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Supply Nameplate Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Nameplate
Northeast Asia HDPE Quarterly Supply/Demand,Operating Rate (%),IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_OPRT_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Supply Operating Rate (%),CET,IHS,IHS,EU,Europe,SPOT,,,PCT,Percentage,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Operating Rate (%)
Northeast Asia HDPE Quarterly Supply/Demand,Operating Rate (%),IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_OPRT_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Supply Operating Rate (%) Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,PCT,Percentage,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Operating Rate (%)
Northeast Asia HDPE Quarterly Supply/Demand,Production,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_PRD_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Supply Production,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Production
Northeast Asia HDPE Quarterly Supply/Demand,Production,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_PRD_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Supply Production Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Production
Northeast Asia HDPE Quarterly Supply/Demand,Imports,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_IMP_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Supply Imports,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Imports
Northeast Asia HDPE Quarterly Supply/Demand,Imports,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_IMP_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Supply Imports Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Imports
Northeast Asia HDPE Quarterly Supply/Demand,Total Supply,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_TSP_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Supply Total Supply,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Total Supply
Northeast Asia HDPE Quarterly Supply/Demand,Total Supply,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_TSP_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Supply Total Supply Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Supply,Total Supply
Northeast Asia HDPE Quarterly Supply/Demand,Film & Sheet,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_FS_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Film & Sheet,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Film & Sheet
Northeast Asia HDPE Quarterly Supply/Demand,Film & Sheet,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_FS_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Film & Sheet Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Film & Sheet
Northeast Asia HDPE Quarterly Supply/Demand,Injection Molding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_INJM_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Injection Molding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Injection Molding
Northeast Asia HDPE Quarterly Supply/Demand,Injection Molding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_INJM_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Injection Molding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Injection Molding
Northeast Asia HDPE Quarterly Supply/Demand,Pipe & Extrusion,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_PE_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Pipe & Extrusion,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Pipe & Extrusion
Northeast Asia HDPE Quarterly Supply/Demand,Pipe & Extrusion,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_PE_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Pipe & Extrusion Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Pipe & Extrusion
Northeast Asia HDPE Quarterly Supply/Demand,Blow Molding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_BM_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Blow Molding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Blow Molding
Northeast Asia HDPE Quarterly Supply/Demand,Blow Molding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_BM_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Blow Molding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Blow Molding
Northeast Asia HDPE Quarterly Supply/Demand,Wire & Cable,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_WC_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Wire & Cable,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Wire & Cable
Northeast Asia HDPE Quarterly Supply/Demand,Wire & Cable,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_WC_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Wire & Cable Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Wire & Cable
Northeast Asia HDPE Quarterly Supply/Demand,Fiber,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_FIBER_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Fiber,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Fiber
Northeast Asia HDPE Quarterly Supply/Demand,Fiber,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_FIBER_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Fiber Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Fiber
Northeast Asia HDPE Quarterly Supply/Demand,Raffia,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_RAFFIA_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Raffia,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Raffia
Northeast Asia HDPE Quarterly Supply/Demand,Raffia,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_RAFFIA_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Raffia Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Raffia
Northeast Asia HDPE Quarterly Supply/Demand,Other,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_OTHER_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Other,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Other
Northeast Asia HDPE Quarterly Supply/Demand,Other,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_OTHER_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Other Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Other
Northeast Asia HDPE Quarterly Supply/Demand,Domestic Demand,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_DD_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Domestic Demand,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Domestic Demand
Northeast Asia HDPE Quarterly Supply/Demand,Domestic Demand,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_DD_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Domestic Demand Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Domestic Demand
Northeast Asia HDPE Quarterly Supply/Demand,Exports,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_EXP_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Exports,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Exports
Northeast Asia HDPE Quarterly Supply/Demand,Exports,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_EXP_NEAS.QUARTERLY.FORECAST,IHS Northeast Asia HDPE Market Quarterly Demand Exports Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,CURVE,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Exports
Northeast Asia HDPE Quarterly Supply/Demand,Total Demand,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_TTLDEM_NEAS.QUARTERLY,IHS Northeast Asia HDPE Market Quarterly Demand Total Demand,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,NORTHEAST ASIA,,VOL,PACKAGING,Polyethylene,HDPE,Northeast Asia,NEAS,,,Demand,Total Demand
