Column Header,Row header,CATEGORY,TEMPLATE,FREQUENCY,ACTUAL_FORECAST,MODELCD,MODELDESC,TIMEZONE,SUPPLIERCD,SUPPLIERDESC,HUBCD,HUBDESC,PERIODCD,BASECURRCD,BASECURRDESC,UNITSCD,UNITSDESC,PRODUCTCD,PRODUCTDESC,COMMODITY,PRODUCT,MARKETBASIS,QUOTECAL,DEFAULT PROFILE,SRC_CATEG,PROD_CATEG,PROD_SUB_CATEG,REGIONDESC,REGIONCD,COUNTRYDESC,COUNTRYCD,KPI,KPI_SUB_CATEG
United States/Canada LLDPE Quarterly Supply/Demand,Operating Rates (%),IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_OPRT_US_CA.QUARTERLY.FORECAST,IHS US and Canada LLDPE Market Quarterly Supply Operating Rates Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,PCT,Percentage,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,CURVE,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Supply,Operating Rates (%)
United States/Canada LLDPE Quarterly Supply/Demand,Production,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_PRD_US_CA.QUARTERLY,IHS US and Canada LLDPE Market Quarterly Supply Production,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,VOL,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Supply,Production
United States/Canada LLDPE Quarterly Supply/Demand,Production,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_PRD_US_CA.QUARTERLY.FORECAST,IHS US and Canada LLDPE Market Quarterly Supply Production Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,CURVE,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Supply,Production
United States/Canada LLDPE Quarterly Supply/Demand,Imports,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_IMP_US_CA.QUARTERLY,IHS US and Canada LLDPE Market Quarterly Supply Imports,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,VOL,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Supply,Imports
United States/Canada LLDPE Quarterly Supply/Demand,Imports,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_IMP_US_CA.QUARTERLY.FORECAST,IHS US and Canada LLDPE Market Quarterly Supply Imports Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,CURVE,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Supply,Imports
United States/Canada LLDPE Quarterly Supply/Demand,Total Supply,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_TSP_US_CA.QUARTERLY,IHS US and Canada LLDPE Market Quarterly Total Supply,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,VOL,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Supply,Total Supply
United States/Canada LLDPE Quarterly Supply/Demand,Total Supply,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_TSP_US_CA.QUARTERLY.FORECAST,IHS US and Canada LLDPE Market Quarterly Total Supply Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,CURVE,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Supply,Total Supply
United States/Canada LLDPE Quarterly Supply/Demand,Film Sheet,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_FS_US_CA.QUARTERLY,IHS US and Canada LLDPE Market Quarterly Demand Film Sheet,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,VOL,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Demand,Film Sheet
United States/Canada LLDPE Quarterly Supply/Demand,Film Sheet,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_FS_US_CA.QUARTERLY.FORECAST,IHS US and Canada LLDPE Market Quarterly Demand Film Sheet Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,CURVE,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Demand,Film Sheet
United States/Canada LLDPE Quarterly Supply/Demand,Injection Molding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_INJM_US_CA.QUARTERLY,IHS US and Canada LLDPE Market Quarterly Demand Injection Molding,CET,IHS,IHS,EU,Europe,SPOT,,,MMLB,Million Pound,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,US-CANADA,HUSA,VOL,PACKAGING,Polyethylene,LLDPE,North America,NA,US-Canada,US-CA,Demand,Injection Molding
