Column Header,Row header,CATEGORY,TEMPLATE,FREQUENCY,ACTUAL_FORECAST,MODELCD,MODELDESC,TIMEZONE,SUPPLIERCD,SUPPLIERDESC,HUBCD,HUBDESC,PERIODCD,BASECURRCD,BASECURRDESC,UNITSCD,UNITSDESC,PRODUCTCD,PRODUCTDESC,COMMODITY,PRODUCT,MARKETBASIS,QUOTECAL,DEFAULT PROFILE,SRC_CATEG,PROD_CATEG,PROD_SUB_CATEG,REGIONDESC,REGIONCD,COUNTRYDESC,COUNTRYCD,KPI,KPI_SUB_CATEG
West Europe - Quarterly LLDPE Balance,Total Supply,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_TSP_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Supply Total Supply Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Supply,Total Supply
West Europe - Quarterly LLDPE Balance,Film & Sheet,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_FS_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Film & Sheet,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Film & Sheet
West Europe - Quarterly LLDPE Balance,Film & Sheet,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_FS_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Film & Sheet Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Film & Sheet
West Europe - Quarterly LLDPE Balance,Injection Molding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_INJM_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Injection Molding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Injection Molding
West Europe - Quarterly LLDPE Balance,Injection Molding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_INJM_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Injection Molding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Injection Molding
West Europe - Quarterly LLDPE Balance,Wire and Cable,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_WC_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Wire and Cable,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Wire and Cable
West Europe - Quarterly LLDPE Balance,Wire and Cable,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_WC_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Wire and Cable Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Wire and Cable
West Europe - Quarterly LLDPE Balance,Blow Molding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_BM_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Blow Molding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Blow Molding
West Europe - Quarterly LLDPE Balance,Blow Molding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_BM_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Blow Molding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Blow Molding
West Europe - Quarterly LLDPE Balance,Pipe/Conduit,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_PC_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Pipe/Conduit,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Pipe/Conduit
West Europe - Quarterly LLDPE Balance,Pipe/Conduit,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_PC_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Pipe/Conduit Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Pipe/Conduit
West Europe - Quarterly LLDPE Balance,Coatings,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_COAT_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Coatings,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Coatings
West Europe - Quarterly LLDPE Balance,Coatings,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_COAT_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Coatings Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Coatings
West Europe - Quarterly LLDPE Balance,Rotomolding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_RM_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Rotomolding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Rotomolding
West Europe - Quarterly LLDPE Balance,Rotomolding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_RM_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Rotomolding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Rotomolding
West Europe - Quarterly LLDPE Balance,All Other,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_OTHER_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand All Other,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,All Other
West Europe - Quarterly LLDPE Balance,All Other,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_OTHER_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand All Other Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,All Other
West Europe - Quarterly LLDPE Balance,Domestic Demand,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_DOMESTIC_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Domestic Demand,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Domestic Demand
West Europe - Quarterly LLDPE Balance,Domestic Demand,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_DOMESTIC_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Domestic Demand Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Domestic Demand
West Europe - Quarterly LLDPE Balance,Exports,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_EXP_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Exports,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Exports
West Europe - Quarterly LLDPE Balance,Exports,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_EXP_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Exports Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Exports
West Europe - Quarterly LLDPE Balance,Total Demand,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_TOTAL_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Demand Total Demand,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Total Demand
West Europe - Quarterly LLDPE Balance,Total Demand,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_TOTAL_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Demand Total Demand Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Demand,Total Demand
West Europe - Quarterly LLDPE Balance,NET Inventory,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.LLDPE_NET_WE.QUARTERLY,IHS West Europe LLDPE Market Quarterly Supply NET Inventory,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Supply,NET Inventory
West Europe - Quarterly LLDPE Balance,NET Inventory,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.LLDPE_NET_WE.QUARTERLY.FORECAST,IHS West Europe LLDPE Market Quarterly Supply NET Inventory Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,LLDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,LLDPE,West Europe,WE,,,Supply,NET Inventory
West Europe - Quarterly HDPE Balance,Nameplate Capacity,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_NPC_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Supply Nameplate Capacity,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Nameplate Capacity
West Europe - Quarterly HDPE Balance,Nameplate Capacity,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_NPC_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Supply Nameplate Capacity Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Nameplate Capacity
West Europe - Quarterly HDPE Balance,Nameplate Operating Rate (%),IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_NOR_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Supply Nameplate Operating Rate (%),CET,IHS,IHS,EU,Europe,SPOT,,,PCT,Percentage,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Nameplate Operating Rate (%)
West Europe - Quarterly HDPE Balance,Nameplate Operating Rate (%),IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_NOR_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Supply Nameplate Operating Rate (%) Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,PCT,Percentage,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Nameplate Operating Rate (%)
West Europe - Quarterly HDPE Balance,Production,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_PRD_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Supply Production,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Production
West Europe - Quarterly HDPE Balance,Production,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_PRD_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Supply Production Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Production
West Europe - Quarterly HDPE Balance,Imports,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_IMP_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Supply Imports,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Imports
West Europe - Quarterly HDPE Balance,Imports,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_IMP_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Supply Imports Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Imports
West Europe - Quarterly HDPE Balance,Total Supply,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_TSP_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Supply Total Supply,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Total Supply
West Europe - Quarterly HDPE Balance,Total Supply,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_TSP_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Supply Total Supply Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Supply,Total Supply
West Europe - Quarterly HDPE Balance,Blow Molding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_BM_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Blow Molding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Blow Molding
West Europe - Quarterly HDPE Balance,Blow Molding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_BM_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand Blow Molding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Blow Molding
West Europe - Quarterly HDPE Balance,Injection Molding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_INJM_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Injection Molding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Injection Molding
West Europe - Quarterly HDPE Balance,Injection Molding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_INJM_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand Injection Molding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Injection Molding
West Europe - Quarterly HDPE Balance,Wire and Cable,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_WC_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Wire and Cable,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Wire and Cable
West Europe - Quarterly HDPE Balance,Wire and Cable,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_WC_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand Wire and Cable Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Wire and Cable
West Europe - Quarterly HDPE Balance,Mono/Split Film,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_MSF_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Mono/Split Film,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Mono/Split Film
West Europe - Quarterly HDPE Balance,Mono/Split Film,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_MSF_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand Mono/Split Film Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Mono/Split Film
West Europe - Quarterly HDPE Balance,Film & Sheet,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_FS_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Film & Sheet,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Film & Sheet
West Europe - Quarterly HDPE Balance,Film & Sheet,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_FS_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand Film & Sheet Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Film & Sheet
West Europe - Quarterly HDPE Balance,Pipe/Conduit,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_PC_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Pipe/Conduit,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Pipe/Conduit
West Europe - Quarterly HDPE Balance,Pipe/Conduit,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_PC_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand Pipe/Conduit Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Pipe/Conduit
West Europe - Quarterly HDPE Balance,Rotomolding,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_RM_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Rotomolding,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Rotomolding
West Europe - Quarterly HDPE Balance,Rotomolding,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_RM_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand Rotomolding Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Rotomolding
West Europe - Quarterly HDPE Balance,All Other,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_OTHER_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand All Other,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,All Other
West Europe - Quarterly HDPE Balance,All Other,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_OTHER_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand All Other Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,All Other
West Europe - Quarterly HDPE Balance,Domestic Demand,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_DOMESTIC_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Domestic Demand,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Domestic Demand
West Europe - Quarterly HDPE Balance,Domestic Demand,IHS_CH_SUP_DEM,IHS_CH,MONTHLY,Forecast,EU.CH.IHS.HDPE_DOMESTIC_WE.QUARTERLY.FORECAST,IHS West Europe HDPE Market Quarterly Demand Domestic Demand Forecast,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,CURVE,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Domestic Demand
West Europe - Quarterly HDPE Balance,Exports,IHS_CH_SUP_DEM,IHS_CH,QUARTERLY,Actual,EU.CH.IHS.HDPE_EXP_WE.QUARTERLY,IHS West Europe HDPE Market Quarterly Demand Exports,CET,IHS,IHS,EU,Europe,SPOT,,,TMT,Thousand Metric Tons,CH,CHEMICALS,CHEMICALS,HDPE MARKET SUMMARY,WEST EUROPE,,VOL,PACKAGING,Polyethylene,HDPE,West Europe,WE,,,Demand,Exports
